Date,PX_LAST
2015-06-30,4202.71
2015-07-31,3912.39
2015-08-31,3569.97
2015-09-30,3478.09
2015-10-30,3723.43
2015-11-30,3586.79
2015-12-31,3514.65
2016-01-29,3284.89
2016-02-29,3276.23
2016-03-31,3695.29
2016-04-29,3736.37
2016-05-31,3595.22
2016-06-30,3754.32
2016-07-29,3944.74
2016-08-31,4032.5
2016-09-30,4072.33
2016-10-31,4079.07
2016-11-30,3898.74
2016-12-30,3913.41
2017-01-31,4113.3
2017-02-28,4251.87
2017-03-31,4370.62
2017-04-28,4448.35
2017-05-31,4560.34
2017-06-30,4593.26
2017-07-31,4830.58
2017-08-31,4933.48
2017-09-29,4912.83
2017-10-31,5085.89
2017-11-30,5118.73
2017-12-29,5320.97
2018-01-31,5726.05
2018-02-28,5468.25
2018-03-30,5379.86
2018-04-30,5381.81
2018-05-31,5178.33
2018-06-29,4952.78
2018-07-31,5070.21
2018-08-31,4961.15
2018-09-28,4923.85
2018-10-31,4506.01
2018-11-30,4703.87
2018-12-31,4620.62
2019-01-31,4999.43
2019-02-28,5020.5
2019-03-29,5055.08
2019-04-30,5150.64
2019-05-31,4817.27
2019-06-28,5097.91
2019-07-31,5029.79
2019-08-30,4801.76
2019-09-30,4900.67
2019-10-31,5113.19
2019-11-29,5109.91
2019-12-31,5477.98
2020-01-31,5222.85
2020-02-28,4934.73
2020-03-31,4123.82
2020-04-30,4524.54
2020-05-29,4595.46
2020-06-30,4937.94
2020-07-31,5361.9
2020-08-31,5496.32
2020-09-30,5389.51
2020-10-30,5505
2020-11-30,6053.93
2020-12-31,6506.09
2021-01-29,6668.19
2021-02-26,6754.45
2021-03-31,6672.8
2021-04-30,6874.22
2021-05-31,7030.75
2021-06-30,7055.65
2021-07-30,6622.26
2021-08-31,6785.42
2021-09-30,6553.94
2021-10-29,6604.19
2021-11-30,6359.56
2021-12-31,6504.58
2022-01-31,6360.16
2022-02-28,6221.34
2022-03-31,6120.81
2022-04-29,5812.85
2022-05-31,5824.41
2022-06-30,5411.1
2022-07-29,5430.05
2022-08-31,5486.48
2022-09-30,4880.02
2022-10-31,4759.05
2022-11-30,5399.64
2022-12-30,5338.48
2023-01-31,5710.92
2023-02-28,5383.34
2023-03-31,5529.55
2023-04-28,5488.3
2023-05-31,5419.57
2023-06-30,5627.42
2023-07-31,5976.82
2023-08-31,5662.23
2023-09-29,5540.71
