Date,PX_LAST
2011-04-29,269.03
2011-05-31,265.5
2011-06-30,256.54
2011-07-29,259.3
2011-08-31,234.02
2011-09-30,202.76
2011-10-31,228.44
2011-11-30,212.44
2011-12-30,214.8
2012-01-31,235.28
2012-02-29,248.77
2012-03-30,242.78
2012-04-30,244.29
2012-05-31,219.48
2012-06-29,224.34
2012-07-31,231.36
2012-08-31,228.47
2012-09-28,242.14
2012-10-31,242.03
2012-11-30,247.46
2012-12-31,255.9
2013-01-31,259.17
2013-02-28,259.58
2013-03-29,254.53
2013-04-30,258.01
2013-05-31,254.13
2013-06-28,238.65
2013-07-31,243.95
2013-08-30,242.08
2013-09-30,254.06
2013-10-31,263.55
2013-11-29,264.6
2013-12-31,261.05
2014-01-31,247.53
2014-02-28,256.11
2014-03-31,256.02
2014-04-30,258.14
2014-05-30,267.45
2014-06-30,272.41
2014-07-31,282.79
2014-08-29,282.57
2014-09-30,264.41
2014-10-31,270.13
2014-11-28,271.25
2014-12-31,265.82
2015-01-30,270.1
2015-02-27,273.68
2015-03-31,275.23
2015-04-30,295.82
2015-05-29,287.81
2015-06-30,275.2
2015-07-31,254.35
2015-08-31,228.44
2015-09-30,222.22
2015-10-30,245.19
2015-11-30,238.53
2015-12-31,235.34
2016-01-29,216.45
2016-02-29,216.02
2016-03-31,239.45
2016-04-29,236.7
2016-05-31,232.85
2016-06-30,237.68
2016-07-29,248.62
2016-08-31,257.59
2016-09-30,261.9
2016-10-31,257.58
2016-11-30,251.38
2016-12-30,245.7
2017-01-31,261.66
2017-02-28,269.47
2017-03-31,276.81
2017-04-28,282.76
2017-05-31,295.29
2017-06-30,299.47
2017-07-31,313.38
2017-08-31,316.81
2017-09-29,316.59
2017-10-31,331.06
2017-11-30,333.81
2017-12-29,340.89
2018-01-31,368.81
2018-02-28,350.4
2018-03-30,344.71
2018-04-30,345.93
2018-05-31,337.85
2018-06-29,320.81
2018-07-31,322.19
2018-08-31,318.51
2018-09-28,316.82
2018-10-31,282.23
2018-11-30,294.78
2018-12-31,285.54
2019-01-31,309.1
2019-02-28,314.38
2019-03-29,315.43
2019-04-30,322.6
2019-05-31,291.84
2019-06-28,312.72
2019-07-31,306.75
2019-08-30,291.47
2019-09-30,295.81
2019-10-31,309.3
2019-11-29,310.77
2019-12-31,332.83
2020-01-31,317.1
2020-02-28,309.68
2020-03-31,277.33
2020-04-30,298.67
2020-05-29,296.75
2020-06-30,320.28
2020-07-31,343.24
2020-08-31,355.82
2020-09-30,349.86
2020-10-30,361.91
2020-11-30,390.3
2020-12-31,414.99
2021-01-29,437.02
2021-02-26,439.27
2021-03-31,423.02
2021-04-30,434.66
2021-05-31,433.07
2021-06-30,430.75
2021-07-30,392.12
2021-08-31,395.34
2021-09-30,376.63
2021-10-29,384.1
2021-11-30,367.31
2021-12-31,369.91
2022-01-31,360.51
2022-02-28,350.04
2022-03-31,335.86
2022-04-29,316.47
2022-05-31,320.14
2022-06-30,305.14
2022-07-29,294.01
2022-08-31,291.9
2022-09-30,251.58
2022-10-31,231.47
2022-11-30,281.24
2022-12-30,281.56
2023-01-31,311.07
2023-02-28,287.84
2023-03-31,298.65
2023-04-28,288.68
2023-05-31,280.5
2023-06-30,285.18
2023-07-31,303.05
2023-08-31,280.52
2023-09-29,270.17
