Date,PX_LAST
2022-04-29,1214.72
2022-05-31,1235.61
2022-06-30,1127.97
2022-07-29,1239.96
2022-08-31,1183.98
2022-09-30,1064.95
2022-10-31,1195.57
2022-11-30,1243.42
2022-12-30,1157.53
2023-01-31,1266.36
2023-02-28,1249.23
2023-03-31,1182.07
2023-04-28,1148.17
2023-05-31,1125.94
2023-06-30,1216.35
2023-07-31,1282.43
2023-08-31,1226.89
2023-09-29,1151.26
