Date,PX_LAST
2011-05-31,1155.71
2011-06-30,1137.21
2011-07-29,1137.14
2011-08-31,1032.56
2011-09-30,850.23
2011-10-31,949.79
2011-11-30,871.23
2011-12-30,863.36
2012-01-31,962.64
2012-02-29,1035.51
2012-03-30,1000.29
2012-04-30,974.53
2012-05-31,878.72
2012-06-29,901.92
2012-07-31,905.71
2012-08-31,916.35
2012-09-28,967.07
2012-10-31,954.16
2012-11-30,967.95
2012-12-31,1018.43
2013-01-31,1023.63
2013-02-28,1023.81
2013-03-29,1000.22
2013-04-30,1008.53
2013-05-31,984.59
2013-06-28,915.53
2013-07-31,924.18
2013-08-30,896.25
2013-09-30,951.11
2013-10-31,992.71
2013-11-29,978.55
2013-12-31,968.33
2014-01-31,906.98
2014-02-28,942.23
2014-03-31,970.66
2014-04-30,974.15
2014-05-30,994.58
2014-06-30,1017.58
2014-07-31,1025.27
2014-08-29,1050.19
2014-09-30,981.28
2014-10-31,977.69
2014-11-28,964.28
2014-12-31,922.01
2015-01-30,934.21
2015-02-27,956.08
2015-03-31,945.17
2015-04-30,1020.97
2015-05-29,982.57
2015-06-30,941.85
2015-07-31,889.46
2015-08-31,807.81
2015-09-30,787.03
2015-10-30,834.6
2015-11-30,803.98
2015-12-31,784.09
2016-01-29,737.65
2016-02-29,731.07
2016-03-31,822.05
2016-04-29,830.88
2016-05-31,793.3
2016-06-30,815.53
2016-07-29,862.36
2016-08-31,865.1
2016-09-30,868.62
2016-10-31,864.63
2016-11-30,811.77
2016-12-30,804.25
2017-01-31,848.1
2017-02-28,879.93
2017-03-31,903.09
2017-04-28,921.33
2017-05-31,942.35
2017-06-30,941.51
2017-07-31,986.19
2017-08-31,1002.8
2017-09-29,993.87
2017-10-31,1008.03
2017-11-30,1010.93
2017-12-29,1065.32
2018-01-31,1135.58
2018-02-28,1082.81
2018-03-30,1079.76
2018-04-30,1077.28
2018-05-31,1050.31
2018-06-29,988.98
2018-07-31,994.27
2018-08-31,970.85
2018-09-28,953.85
2018-10-31,868.13
2018-11-30,915.54
2018-12-31,903.48
2019-01-31,968.99
2019-02-28,962.89
2019-03-29,964.1
2019-04-30,975.01
2019-05-31,919.56
2019-06-28,968.41
2019-07-31,953.08
2019-08-30,896.44
2019-09-30,905.28
2019-10-31,940.26
2019-11-29,932.43
2019-12-31,997.2
2020-01-31,956.31
2020-02-28,872.53
2020-03-31,685.91
2020-04-30,776.09
2020-05-29,797.91
2020-06-30,849.91
2020-07-31,913.03
2020-08-31,927.49
2020-09-30,907.53
2020-10-30,891.08
2020-11-30,998.24
2020-12-31,1079.33
2021-01-29,1071.81
2021-02-26,1096.92
2021-03-31,1112.76
2021-04-30,1165.98
2021-05-31,1202.03
2021-06-30,1210.69
2021-07-30,1157.47
2021-08-31,1194.75
2021-09-30,1146.87
2021-10-29,1143.45
2021-11-30,1106.59
2021-12-31,1128.02
2022-01-31,1082.36
2022-02-28,1077.6
2022-03-31,1073.51
2022-04-29,1004.8
2022-05-31,1010.27
2022-06-30,920.05
2022-07-29,924.96
2022-08-31,931.22
2022-09-30,825.09
2022-10-31,839.11
2022-11-30,930.9
2022-12-30,921.18
2023-01-31,971.91
2023-02-28,936.94
2023-03-31,945.29
2023-04-28,952.73
2023-05-31,931.08
2023-06-30,963.86
2023-07-31,1022.86
2023-08-31,968.54
2023-09-29,945.19
