Date,PX_LAST
2008-05-30,185.84
2008-06-30,171.45
2008-07-31,165.33
2008-08-29,156.18
2008-09-30,135.26
2008-10-31,109.51
2008-11-28,104.84
2008-12-31,113.75
2009-01-30,105.51
2009-02-27,93.76
2009-03-31,99.82
2009-04-30,111.46
2009-05-29,123.24
2009-06-30,125.4
2009-07-31,135.35
2009-08-31,139.65
2009-09-30,143.79
2009-10-30,141.01
2009-11-30,141.45
2009-12-31,144.14
2010-01-29,141.42
2010-02-26,143.36
2010-03-31,151.58
2010-04-30,152.3
2010-05-31,136.12
2010-06-30,134.68
2010-07-30,142.95
2010-08-31,139.62
2010-09-30,150.3
2010-10-29,153.57
2010-11-30,154.04
2010-12-31,166.2
2011-01-31,166.21
2011-02-28,169.18
2011-03-31,163.46
2011-04-29,168.14
2011-05-31,163.71
2011-06-30,163.33
2011-07-29,166.44
2011-08-31,152.67
2011-09-30,139.94
2011-10-31,149.27
2011-11-30,140.72
2011-12-30,140.4
2012-01-31,150.19
2012-02-29,156.98
2012-03-30,155.59
2012-04-30,153.93
2012-05-31,137.72
2012-06-29,144.52
2012-07-31,146.7
2012-08-31,145.8
2012-09-28,150.08
2012-10-31,149.04
2012-11-30,151.76
2012-12-31,158.11
2013-01-31,162.98
2013-02-28,167.16
2013-03-29,169.37
2013-04-30,179.03
2013-05-31,167.81
2013-06-28,164.61
2013-07-31,167.48
2013-08-30,165.8
2013-09-30,177.69
2013-10-31,180.88
2013-11-29,180.74
2013-12-31,180.44
2014-01-31,172.35
2014-02-28,175.35
2014-03-31,174.58
2014-04-30,173.54
2014-05-30,178.93
2014-06-30,184.2
2014-07-31,187.22
2014-08-29,184.5
2014-09-30,175.48
2014-10-31,175.94
2014-11-28,173.53
2014-12-31,170.18
2015-01-30,173.13
2015-02-27,181.23
2015-03-31,181.61
2015-04-30,188.71
2015-05-29,187.06
2015-06-30,182.17
2015-07-31,180.4
2015-08-31,166.54
2015-09-30,157.52
2015-10-30,172.11
2015-11-30,169.53
2015-12-31,170.16
2016-01-29,156.66
2016-02-29,153.17
2016-03-31,163.93
2016-04-29,169.18
2016-05-31,165.95
2016-06-30,164.51
2016-07-29,175.12
2016-08-31,175.02
2016-09-30,177.43
2016-10-31,176.82
2016-11-30,173.21
2016-12-30,173.58
2017-01-31,181.77
2017-02-28,185.18
2017-03-31,186.18
2017-04-28,187.86
2017-05-31,192.2
2017-06-30,194.38
2017-07-31,199.71
2017-08-31,198.68
2017-09-29,199.9
2017-10-31,208.44
2017-11-30,212.97
2017-12-29,216.32
2018-01-31,225.71
2018-02-28,219.42
2018-03-30,214.02
2018-04-30,217.16
2018-05-31,214.29
2018-06-29,207.97
2018-07-31,209.09
2018-08-31,208.21
2018-09-28,210.74
2018-10-31,190.82
2018-11-30,193.86
2018-12-31,183.98
2019-01-31,196.52
2019-02-28,197.8
2019-03-29,197.04
2019-04-30,199.44
2019-05-31,190.22
2019-06-28,199.41
2019-07-31,197.73
2019-08-30,191.95
2019-09-30,197.6
2019-10-31,205.89
2019-11-29,206.08
2019-12-31,211.8
2020-01-31,207.81
2020-02-28,189.68
2020-03-31,167.19
2020-04-30,179.61
2020-05-29,186.92
2020-06-30,191.87
2020-07-31,192.59
2020-08-31,205.19
2020-09-30,203.04
2020-10-30,200.97
2020-11-30,228.38
2020-12-31,241.96
2021-01-29,241.5
2021-02-26,245.47
2021-03-31,246.56
2021-04-30,248.41
2021-05-31,251.57
2021-06-30,250.5
2021-07-30,245.88
2021-08-31,250.43
2021-09-30,248.01
2021-10-29,244.83
2021-11-30,234.14
2021-12-31,240.27
2022-01-31,225.59
2022-02-28,225.64
2022-03-31,227.75
2022-04-29,210.11
2022-05-31,211.45
2022-06-30,192.01
2022-07-29,201.89
2022-08-31,197.24
2022-09-30,173.34
2022-10-31,178.06
2022-11-30,198.11
2022-12-30,197.01
2023-01-31,211.81
2023-02-28,200.99
2023-03-31,205.39
2023-04-28,205.88
2023-05-31,205.18
2023-06-30,212.58
2023-07-31,221
2023-08-31,211.95
2023-09-29,204.76
